"No.","Time","Source","Destination","Protocol","Length","Info"
"830","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"831","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"832","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"833","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"834","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"835","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"836","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"837","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"838","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"839","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"840","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"841","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"842","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"843","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"844","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"845","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"846","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"847","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"848","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"849","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"850","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"851","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"852","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"853","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"854","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"855","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"856","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"857","0.020000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=107737 Win=63248 Len=0"
"858","0.020000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=107737 Win=63248 Len=0"
"859","0.020000","49.44.80.47","116.50.76.245","TCP","590","[TCP segment of a reassembled PDU]"
"860","0.020000","49.44.80.47","10.64.43.166","TCP","590","[TCP segment of a reassembled PDU]"
"861","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=159193 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"862","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=159193 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"863","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=159729 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"864","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=159729 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"865","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=160265 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"866","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=160265 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"867","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=160801 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"868","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=160801 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"869","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=161337 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"870","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=161337 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"871","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=161873 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"872","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=161873 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"873","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=162409 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"874","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=162409 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"875","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=162945 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"876","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=162945 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"877","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=163481 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"878","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=163481 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"879","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=164017 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"880","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=164017 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"881","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=164553 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"882","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=164553 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"883","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=165089 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"884","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=165089 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"885","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=165625 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"886","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=165625 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"887","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=166161 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"888","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=166161 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"889","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=166697 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"890","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=166697 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"891","0.020000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=167233 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"892","0.020000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=167233 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"893","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=167769 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"894","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=167769 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"895","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=168305 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"896","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=168305 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"897","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=168841 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"898","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=168841 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"899","0.024000","49.44.80.47","116.50.76.245","SSLv2","590","Encrypted Data [TCP segment of a reassembled PDU]"
"900","0.024000","49.44.80.47","10.64.43.166","SSLv2","590","Encrypted Data [TCP segment of a reassembled PDU]"
"901","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=169913 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"902","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=169913 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"903","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=170449 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"904","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=170449 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"905","0.024000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=113097 Win=57888 Len=0"
"906","0.024000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=113097 Win=57888 Len=0"
"907","0.024000","10.64.43.166","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=113097 Win=65392 Len=0"
"908","0.024000","116.50.76.245","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=113097 Win=65392 Len=0"
"909","0.024000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=118457 Win=61104 Len=0"
"910","0.024000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=118457 Win=61104 Len=0"
"911","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=170985 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"912","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=170985 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"913","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=171521 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"914","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=171521 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"915","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=172057 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"916","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=172057 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"917","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=172593 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"918","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=172593 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"919","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=173129 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"920","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=173129 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"921","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=173665 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"922","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=173665 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"923","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=174201 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"924","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=174201 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"925","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=174737 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"926","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=174737 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"927","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=175273 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"928","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=175273 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"929","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=175809 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"930","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=175809 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"931","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=176345 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"932","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=176345 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"933","0.024000","10.64.43.166","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=118457 Win=65392 Len=0"
"934","0.024000","116.50.76.245","49.44.80.47","TCP","60","[TCP Window Update] 64435  >  443 [ACK] Seq=1 Ack=118457 Win=65392 Len=0"
"935","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=176881 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"936","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=176881 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"937","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=177417 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"938","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=177417 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"939","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=177953 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"940","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=177953 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"941","0.024000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=123817 Win=65392 Len=0"
"942","0.024000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=123817 Win=65392 Len=0"
"943","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=178489 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"944","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=178489 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"945","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=179025 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"946","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=179025 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"947","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=179561 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"948","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=179561 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"949","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=180097 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"950","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=180097 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"951","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=180633 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"952","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=180633 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"953","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=181169 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"954","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=181169 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"955","0.024000","49.44.80.47","116.50.76.245","SSLv2","590","Encrypted Data, Encrypted Data"
"956","0.024000","49.44.80.47","10.64.43.166","SSLv2","590","Encrypted Data, Encrypted Data"
"957","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=182241 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"958","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=182241 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"959","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=182777 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"960","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=182777 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"961","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=183313 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"962","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=183313 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"963","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=183849 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"964","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=183849 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"965","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=184385 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"966","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=184385 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"967","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=184921 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"968","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=184921 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"969","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=185457 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"970","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=185457 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"971","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=185993 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"972","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=185993 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"973","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=186529 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"974","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=186529 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"975","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=187065 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"976","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=187065 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"977","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=187601 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"978","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=187601 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"979","0.024000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=188137 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"980","0.024000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=188137 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"981","0.028000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=129177 Win=65392 Len=0"
"982","0.028000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=129177 Win=65392 Len=0"
"983","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=188673 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"984","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=188673 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"985","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=189209 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"986","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=189209 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"987","0.028000","10.64.43.166","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=134537 Win=65392 Len=0"
"988","0.028000","116.50.76.245","49.44.80.47","TCP","60","64435  >  443 [ACK] Seq=1 Ack=134537 Win=65392 Len=0"
"989","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=189745 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"990","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=189745 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"991","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=190281 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"992","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=190281 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"993","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=190817 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"994","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=190817 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"995","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=191353 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"996","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=191353 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"997","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=191889 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"998","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=191889 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"999","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=192425 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1000","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=192425 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1001","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=192961 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1002","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=192961 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1003","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=193497 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1004","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=193497 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1005","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=194033 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1006","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=194033 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1007","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=194569 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1008","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=194569 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1009","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=195105 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1010","0.028000","49.44.80.47","10.64.43.166","TCP","590","443  >  64435 [ACK] Seq=195105 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
"1011","0.028000","49.44.80.47","116.50.76.245","TCP","590","443  >  64435 [ACK] Seq=195641 Ack=1 Win=49312 Len=536 [TCP segment of a reassembled PDU]"
